timestamp,ecg,gsr,gas,pulse,temp,acc_x,acc_y
979584,2169,0,185,0,35.00,-6.24,-6.57
979606,2791,0,189,0,35.00,-6.22,-6.57
979647,2701,0,201,0,35.00,-6.23,-6.56
979669,2789,0,200,0,35.00,-6.23,-6.60
979691,2485,0,197,0,35.00,-6.26,-6.62
979713,1913,0,183,0,35.00,-6.21,-6.60
979735,1221,0,168,0,35.00,-6.20,-6.62
979757,923,0,159,0,35.00,-6.25,-6.62
979779,953,0,165,0,35.00,-6.23,-6.60
979801,1363,0,159,0,35.00,-6.21,-6.60
979823,1890,0,178,0,35.00,-6.17,-6.56
979845,2430,0,187,0,35.00,-6.21,-6.58
979888,2732,0,205,0,35.00,-6.20,-6.57
979910,2627,0,197,0,35.00,-6.24,-6.58
979932,2194,0,199,0,35.00,-6.24,-6.61
979954,1510,0,172,0,35.00,-6.22,-6.62
979976,1031,0,165,0,35.00,-6.21,-6.57
979998,915,0,165,0,35.00,-6.23,-6.60
980020,1259,0,165,0,35.00,-6.20,-6.59
980042,1723,0,171,0,35.00,-6.21,-6.57
980064,2269,0,183,0,35.00,-6.21,-6.62
980086,2301,0,183,0,35.00,-6.25,-6.59
980128,2991,0,211,0,35.00,-6.20,-6.56
980150,2615,0,200,0,35.00,-6.21,-6.57
980172,1918,0,186,0,35.00,-6.23,-6.58
980194,1427,0,179,0,35.00,-6.20,-6.58
980216,1032,0,157,0,35.00,-6.21,-6.59
980238,1053,0,157,0,35.00,-6.24,-6.61
980260,1259,0,169,0,35.00,-6.22,-6.58
980282,1803,0,174,0,35.00,-6.21,-6.60
980304,2395,0,177,0,35.00,-6.25,-6.58
980326,2805,0,192,0,35.00,-6.25,-6.55
980369,2847,0,203,0,35.00,-6.17,-6.59
980391,2303,0,213,0,35.00,-6.21,-6.56
980413,1461,0,185,0,35.00,-6.22,-6.59
980435,1251,0,172,0,35.00,-6.28,-6.59
980457,975,0,154,0,35.00,-6.21,-6.58
980479,1323,0,155,0,35.00,-6.21,-6.62
980501,1605,0,157,0,35.00,-6.17,-6.58
980523,1970,0,172,0,35.00,-6.23,-6.56
980545,2285,0,198,0,35.00,-6.25,-6.57
980567,2543,0,213,0,35.00,-6.22,-6.59
980609,2539,0,213,0,35.00,-6.18,-6.58
980631,2207,0,189,0,35.00,-6.21,-6.56
980653,1506,0,175,0,35.00,-6.22,-6.57
980675,1122,0,164,0,35.00,-6.20,-6.59
980697,1117,0,165,0,35.00,-6.23,-6.60
980719,1301,0,165,0,35.00,-6.21,-6.60
980741,1651,0,169,0,35.00,-6.21,-6.53
980763,2201,0,175,0,35.00,-6.21,-6.58
980785,2515,0,190,0,35.00,-6.22,-6.57
980807,2797,0,203,0,35.00,-6.24,-6.60
980850,2610,0,205,0,35.00,-6.21,-6.57
980872,1739,0,175,0,35.00,-6.22,-6.57
980894,1191,0,171,0,35.00,-6.19,-6.57
980916,823,0,167,0,35.00,-6.19,-6.60
980938,1006,0,174,0,35.00,-6.24,-6.56
980960,1389,0,172,0,35.00,-6.24,-6.60
980982,1973,0,189,0,35.00,-6.23,-6.61
981380,2472,0,201,0,33.82,-6.23,-6.59
981411,2197,0,187,0,35.00,-6.22,-6.55
981433,1343,0,168,0,35.00,-6.22,-6.54
981455,978,0,167,0,35.00,-6.22,-6.58
981477,819,0,165,0,35.00,-6.23,-6.57
981499,1413,0,179,0,35.00,-6.22,-6.57
981521,1861,0,182,0,35.00,-6.23,-6.57
981543,2398,0,189,0,35.00,-6.18,-6.59
981565,2705,0,204,0,35.00,-6.22,-6.56
981587,2936,0,213,0,35.00,-6.23,-6.56
981609,2438,0,191,0,35.00,-6.28,-6.60
981651,1903,0,184,0,35.00,-6.22,-6.60
981673,1285,0,179,0,35.00,-6.23,-6.51
981695,995,0,171,0,35.00,-6.16,-6.59
981717,1072,0,170,0,35.00,-6.20,-6.58
981739,1464,0,167,0,35.00,-6.22,-6.55
981761,1995,0,181,0,35.00,-6.26,-6.56
981783,2648,0,191,0,35.00,-6.23,-6.55
981805,3169,0,203,0,35.00,-6.22,-6.59
981827,2601,0,191,0,35.00,-6.22,-6.52
981849,2216,0,189,0,35.00,-6.22,-6.61
981871,1608,0,173,0,35.00,-6.21,-6.56
981912,1123,0,165,0,35.00,-6.26,-6.61
981934,1055,0,163,0,35.00,-6.26,-6.57
981956,869,0,167,0,35.00,-6.26,-6.58
981978,1205,0,173,0,35.00,-6.16,-6.60
982396,1754,0,169,0,34.14,-6.22,-6.62
982433,1405,0,167,0,35.00,-6.20,-6.59
982455,950,0,159,0,35.00,-6.20,-6.57
982477,1144,0,165,0,35.00,-6.21,-6.54
982499,1752,0,179,0,35.00,-6.21,-6.59
982521,2284,0,179,0,35.00,-6.21,-6.60
982543,2633,0,189,0,35.00,-6.24,-6.58
982565,2728,0,199,0,35.00,-6.22,-6.61
982587,2667,0,213,0,35.00,-6.26,-6.58
982609,2172,0,197,0,35.00,-6.26,-6.59
982631,1495,0,181,0,35.00,-6.26,-6.60
982653,1085,0,178,0,35.00,-6.19,-6.58
982694,1011,0,164,0,35.00,-6.20,-6.58
982716,1195,0,165,0,35.00,-6.23,-6.59
982738,1461,0,158,0,35.00,-6.23,-6.61
982760,1967,0,179,0,35.00,-6.23,-6.59
982782,2421,0,197,0,35.00,-6.24,-6.57
982804,2581,0,199,0,35.00,-6.20,-6.56
982826,2513,0,207,0,35.00,-6.20,-6.58
982848,2407,0,203,0,35.00,-6.22,-6.60
982870,1719,0,175,0,35.00,-6.23,-6.61
982892,1011,0,165,0,35.00,-6.22,-6.56
982934,921,0,157,0,35.00,-6.22,-6.56
982956,1150,0,179,0,35.00,-6.21,-6.54
982978,1563,0,167,0,35.00,-6.24,-6.61
983412,2026,0,181,0,34.19,-6.25,-6.58
983441,1021,0,168,0,35.00,-6.25,-6.62
983463,2791,0,199,0,35.00,-6.21,-6.55
983485,2503,0,201,0,35.00,-6.22,-6.55
983507,2327,0,213,0,35.00,-6.22,-6.56
983529,1721,0,187,0,35.00,-6.20,-6.54
983551,1197,0,169,0,35.00,-6.25,-6.56
983573,1019,0,162,0,35.00,-6.22,-6.60
983595,1148,0,163,0,35.00,-6.27,-6.58
983636,1551,0,167,0,35.00,-6.24,-6.57
983658,1855,0,168,0,35.00,-6.23,-6.60
983680,2269,0,188,0,35.00,-6.24,-6.58
983702,2661,0,191,0,35.00,-6.22,-6.60
983724,2808,0,211,0,35.00,-6.24,-6.54
983746,2425,0,191,0,35.00,-6.20,-6.60
983768,2010,0,200,0,35.00,-6.26,-6.60
983790,1371,0,181,0,35.00,-6.23,-6.57
983812,1005,0,165,0,35.00,-6.25,-6.57
983834,943,0,159,0,35.00,-6.19,-6.58
983877,1241,0,169,0,35.00,-6.21,-6.61
983899,2028,0,183,0,35.00,-6.20,-6.57
983921,2509,0,187,0,35.00,-6.22,-6.56
983943,2759,0,211,0,35.00,-6.23,-6.58
983965,2757,0,212,0,35.00,-6.24,-6.58
983987,2313,0,202,0,35.00,-6.22,-6.59
984428,1821,0,186,0,34.36,-6.21,-6.56
984458,1177,0,175,0,35.00,-6.24,-6.56
984480,2407,0,185,0,35.00,-6.21,-6.60
984502,2783,0,205,0,35.00,-6.22,-6.60
984524,2711,0,201,0,35.00,-6.26,-6.61
984546,2393,0,189,0,35.00,-6.21,-6.58
984568,1757,0,178,0,35.00,-6.22,-6.57
984590,1175,0,170,0,35.00,-6.21,-6.57
984612,933,0,154,0,35.00,-6.21,-6.55
984634,1035,0,167,0,35.00,-6.25,-6.58
984656,1395,0,169,0,35.00,-6.24,-6.57
984698,2031,0,175,0,35.00,-6.24,-6.58
984720,2543,0,191,0,35.00,-6.22,-6.60
984742,2735,0,191,0,35.00,-6.21,-6.56
984764,2823,0,216,0,35.00,-6.19,-6.57
984786,2291,0,201,0,35.00,-6.26,-6.54
984808,1548,0,179,0,35.00,-6.20,-6.58
984830,1111,0,169,0,35.00,-6.24,-6.55
984852,981,0,155,0,35.00,-6.24,-6.60
984874,1083,0,157,0,35.00,-6.18,-6.61
984896,1501,0,164,0,35.00,-6.22,-6.61
984918,2223,0,183,0,35.00,-6.21,-6.59
984959,2485,0,189,0,35.00,-6.22,-6.58
984981,2735,0,189,0,35.00,-6.21,-6.58
985699,2863,0,201,0,33.84,-6.21,-6.59
985741,2772,0,207,0,35.00,-6.24,-6.59
985763,2707,0,203,0,35.00,-6.23,-6.58
985785,2263,0,204,0,35.00,-6.23,-6.58
985807,1675,0,185,0,35.00,-6.25,-6.59
985829,1095,0,171,0,35.00,-6.22,-6.58
985851,885,0,165,0,35.00,-6.23,-6.64
985873,1093,0,171,0,35.00,-6.22,-6.57
985895,1510,0,181,0,35.00,-6.25,-6.60
985917,2003,0,180,0,35.00,-6.26,-6.55
985939,2534,0,189,0,35.00,-6.23,-6.63
985981,2825,0,205,0,35.00,-6.20,-6.58
986715,2681,0,205,0,33.63,-6.15,-6.58
986743,2269,0,174,0,35.00,-6.24,-6.58
986765,1961,0,190,0,35.00,-6.22,-6.57
986787,1448,0,180,0,35.00,-6.19,-6.63
986809,1063,0,171,0,35.00,-6.24,-6.58
986831,967,0,153,0,35.00,-6.24,-6.59
986853,1327,0,167,0,35.00,-6.25,-6.61
986875,1917,0,184,0,35.00,-6.23,-6.56
986897,2341,0,185,0,35.00,-6.27,-6.59
986919,2614,0,189,0,35.00,-6.22,-6.58
986941,2840,0,205,0,35.00,-6.16,-6.61
986983,2597,0,207,0,35.00,-6.21,-6.58
987731,1944,0,187,0,33.76,-6.21,-6.56
987765,1450,0,169,0,35.00,-6.20,-6.60
987787,1207,0,167,0,35.00,-6.21,-6.56
987809,953,0,159,0,35.00,-6.21,-6.58
987831,1069,0,153,0,35.00,-6.22,-6.60
987853,1403,0,163,0,35.00,-6.26,-6.57
987875,2021,0,180,0,35.00,-6.24,-6.58
987897,2516,0,199,0,35.00,-6.17,-6.58
987919,2863,0,213,0,35.00,-6.24,-6.59
987941,2679,0,211,0,35.00,-6.28,-6.61
987963,2263,0,191,0,35.00,-6.22,-6.60
988747,1575,0,198,0,33.90,-6.25,-6.62
988787,731,0,158,0,35.00,-6.26,-6.62
988809,1007,0,166,0,35.00,-6.17,-6.59
988831,1303,0,165,0,35.00,-6.19,-6.55
988853,1844,0,169,0,35.00,-6.25,-6.56
988875,2387,0,181,0,35.00,-6.23,-6.56
988897,2847,0,191,0,35.00,-6.22,-6.60
988919,2825,0,211,0,35.00,-6.22,-6.62
988941,2632,0,197,0,35.00,-6.18,-6.57
988963,2013,0,187,0,35.00,-6.23,-6.58
988985,1406,0,181,0,35.00,-6.21,-6.61
989509,1007,0,165,0,33.97,-6.24,-6.55
989549,1375,0,167,0,35.00,-6.23,-6.57
989571,1333,0,167,0,35.00,-6.22,-6.59
989593,2007,0,183,0,35.00,-6.24,-6.57
989615,2397,0,184,0,35.00,-6.24,-6.55
989637,2835,0,202,0,35.00,-6.24,-6.58
989659,2809,0,213,0,35.00,-6.25,-6.58
989681,2377,0,206,0,35.00,-6.22,-6.62
989703,1753,0,181,0,35.00,-6.22,-6.59
989725,1169,0,168,0,35.00,-6.23,-6.60
989747,891,0,159,0,35.00,-6.19,-6.61
989790,1041,0,169,0,35.00,-6.24,-6.62
989812,1784,0,171,0,35.00,-6.24,-6.61
989834,2207,0,185,0,35.00,-6.23,-6.54
989856,2653,0,191,0,35.00,-6.22,-6.62
989878,2811,0,215,0,35.00,-6.24,-6.59
989900,2665,0,199,0,35.00,-6.19,-6.61
989922,2123,0,203,0,35.00,-6.24,-6.57
989944,1401,0,179,0,35.00,-6.24,-6.58
989966,1013,0,167,0,35.00,-6.23,-6.56
989988,939,0,158,0,35.00,-6.21,-6.60
990030,1224,0,159,0,35.00,-6.21,-6.56
990052,1871,0,171,0,35.00,-6.21,-6.57
990074,2332,0,185,0,35.00,-6.21,-6.56
990096,2683,0,191,0,35.00,-6.22,-6.57
990118,2808,0,203,0,35.00,-6.27,-6.59
990140,2501,0,191,0,35.00,-6.22,-6.56
990162,2019,0,187,0,35.00,-6.19,-6.56
990184,1354,0,171,0,35.00,-6.25,-6.58
990206,1022,0,165,0,35.00,-6.25,-6.54
990228,1007,0,157,0,35.00,-6.23,-6.60
990271,1285,0,163,0,35.00,-6.22,-6.59
990293,2155,0,172,0,35.00,-6.19,-6.58
990315,2575,0,201,0,35.00,-6.25,-6.55
990337,2794,0,199,0,35.00,-6.23,-6.59
990359,2695,0,201,0,35.00,-6.24,-6.59
990381,2205,0,190,0,35.00,-6.20,-6.62
990403,1556,0,174,0,35.00,-6.22,-6.59
990425,1107,0,168,0,35.00,-6.21,-6.58
990447,909,0,167,0,35.00,-6.25,-6.60
990469,1034,0,157,0,35.00,-6.19,-6.61
990511,1496,0,168,0,35.00,-6.24,-6.56
990533,2195,0,198,0,35.00,-6.20,-6.60
990555,2653,0,199,0,35.00,-6.26,-6.60
990577,2835,0,210,0,35.00,-6.23,-6.56
990599,2669,0,203,0,35.00,-6.26,-6.60
990621,2227,0,203,0,35.00,-6.25,-6.58
990643,1463,0,175,0,35.00,-6.22,-6.55
990665,1047,0,167,0,35.00,-6.25,-6.56
990687,911,0,157,0,35.00,-6.23,-6.62
990709,1225,0,157,0,35.00,-6.24,-6.59
990731,1747,0,167,0,35.00,-6.24,-6.59
990772,2215,0,187,0,35.00,-6.27,-6.59
990794,2487,0,191,0,35.00,-6.22,-6.60
990816,2747,0,212,0,35.00,-6.22,-6.57
990838,2757,0,205,0,35.00,-6.23,-6.56
990860,2365,0,207,0,35.00,-6.24,-6.60
990882,1745,0,191,0,35.00,-6.25,-6.60
990904,1263,0,170,0,35.00,-6.22,-6.58
