timestamp,ecg,gsr,gas,pulse,temp,acc_x,acc_y
27913,1945,25136,179,0,35.00,-7.26,-4.94
27935,2265,25136,173,0,35.00,-7.23,-4.92
27957,1957,25136,155,0,35.00,-7.27,-4.94
27979,1903,25904,147,0,35.00,-7.24,-4.91
28020,1811,25904,122,0,35.00,-7.23,-4.96
28042,1450,25136,106,0,35.00,-7.24,-4.95
28064,1543,25136,111,0,35.00,-7.22,-4.91
28086,1989,24624,139,0,35.00,-7.27,-4.93
28108,2441,24624,167,0,35.00,-7.27,-4.93
28130,2189,24624,150,99956,35.00,-7.26,-4.98
28152,1938,24624,151,99932,35.00,-7.28,-4.97
28174,1821,24624,159,99980,35.00,-7.26,-4.93
28196,1739,24624,151,99980,35.00,-7.24,-4.90
28218,1503,24624,147,99980,35.00,-7.25,-4.94
28261,1641,24624,135,99980,35.00,-7.25,-4.98
28283,2538,24624,166,99980,35.00,-7.27,-4.95
28305,2585,25136,149,99980,35.00,-7.27,-4.94
28327,2197,25136,134,99980,35.00,-7.28,-4.93
28349,2053,25136,141,99980,35.00,-7.24,-4.94
28371,1853,25136,134,99980,35.00,-7.27,-4.94
28393,1516,25136,143,99980,35.00,-7.23,-4.96
28415,1573,25136,155,99980,35.00,-7.24,-4.95
28437,1925,25136,179,99980,35.00,-7.26,-4.92
28459,2479,25136,203,99980,35.00,-7.25,-4.94
28501,2745,25136,187,99980,35.00,-7.24,-4.92
28523,2283,25136,154,99980,35.00,-7.25,-4.94
28545,2220,25136,141,99980,35.00,-7.26,-4.93
28567,1855,25136,122,99980,35.00,-7.22,-4.92
28589,1877,25136,135,99980,35.00,-7.24,-4.96
28611,1835,25136,157,99980,35.00,-7.24,-4.91
28633,2106,25136,188,99980,35.00,-7.23,-4.95
28655,2213,25136,191,99980,35.00,-7.30,-4.93
28677,2002,25136,187,99980,35.00,-7.28,-4.93
28699,1935,25136,181,99980,35.00,-7.26,-4.91
28742,1898,25136,157,99980,35.00,-7.24,-4.90
28764,1763,25136,141,99980,35.00,-7.25,-4.93
28786,1815,25136,143,99980,35.00,-7.30,-4.96
28808,2042,25136,166,99980,35.00,-7.24,-4.92
28830,1827,25136,145,99980,35.00,-7.24,-4.95
28852,1496,25136,149,99980,35.00,-7.25,-4.96
28874,1379,25136,159,99980,35.00,-7.29,-4.93
28896,1158,25136,149,99980,35.00,-7.28,-4.98
28918,1031,25136,153,99980,35.00,-7.27,-4.92
28940,1180,25136,154,99980,35.00,-7.20,-4.97
28982,1335,25136,149,99980,35.00,-7.25,-4.95
29396,1521,25136,123,99980,35.47,-7.23,-4.96
29424,2615,25904,211,99980,35.00,-7.28,-4.96
29446,2407,25904,155,99980,35.00,-7.21,-4.97
29468,2283,25904,155,99980,35.00,-7.25,-4.95
29490,1819,25904,149,99980,35.00,-7.27,-4.94
29512,1587,25904,155,99980,35.00,-7.27,-4.94
29534,1527,25904,169,99980,35.00,-7.22,-4.96
29556,1631,25136,184,99980,35.00,-7.24,-4.97
29578,1971,25904,201,99975,35.00,-7.26,-4.96
29600,2136,25904,197,99909,35.00,-7.27,-4.92
29622,2098,25904,179,99897,35.00,-7.26,-4.94
29664,1801,25904,153,99897,35.00,-7.24,-4.96
29686,1275,25904,139,99897,35.00,-7.24,-4.95
29708,2317,25904,158,99897,35.00,-7.23,-4.92
29730,2009,25904,151,99897,35.00,-7.26,-4.93
29752,1746,25904,149,99897,35.00,-7.27,-4.95
29774,1579,25904,152,99897,35.00,-7.26,-4.95
29796,1801,25904,169,99897,35.00,-7.22,-5.00
29818,1031,25904,159,99897,35.00,-7.21,-4.98
29840,1151,26416,157,99897,35.00,-7.25,-4.99
29862,1510,25904,155,99897,35.00,-7.26,-4.99
29905,395,26416,109,99897,35.00,-7.24,-4.92
29927,347,26416,85,99897,35.00,-7.27,-4.93
29949,628,26416,91,99897,35.00,-7.18,-4.96
29971,1203,26416,107,99897,35.00,-7.25,-4.99
29993,1478,26416,121,99897,35.00,-7.28,-4.94
30417,1783,26416,149,99897,35.06,-7.26,-4.96
30446,3876,25904,291,99897,35.00,-7.25,-4.97
30468,1849,25904,201,99897,35.00,-7.23,-4.94
30490,1310,26416,168,99897,35.00,-7.23,-4.93
30512,1422,25904,165,99897,35.00,-7.21,-4.94
30534,2009,25904,183,99897,35.00,-7.27,-4.97
30556,1997,25904,186,99897,35.00,-7.22,-4.95
30578,1979,25904,215,99897,35.00,-7.26,-4.92
30600,1769,25904,219,99897,35.00,-7.23,-4.94
30622,1911,25904,221,99897,35.00,-7.24,-4.96
30644,1813,25904,200,99897,35.00,-7.25,-4.96
30687,1749,25904,185,99897,35.00,-7.25,-4.94
30709,1181,25904,149,99897,35.00,-7.24,-4.95
30731,1031,25904,149,99897,35.00,-7.25,-4.94
30753,949,25904,141,99897,35.00,-7.24,-4.94
30775,627,25904,147,99897,35.00,-7.25,-4.96
30797,581,25904,151,99897,35.00,-7.29,-4.93
30819,633,25904,167,99897,35.00,-7.25,-4.96
30841,679,25904,167,99897,35.00,-7.25,-4.92
30863,751,25904,165,99897,35.00,-7.28,-4.96
30885,661,25904,149,99897,35.00,-7.26,-4.95
30927,759,25904,134,99897,35.00,-7.30,-4.92
30949,1095,25904,119,99897,35.00,-7.22,-4.96
30971,1015,25904,117,99897,35.00,-7.26,-4.99
30993,1061,25904,111,99897,35.00,-7.25,-4.91
31437,1096,25904,123,99897,35.64,-7.26,-4.90
31469,2011,26416,164,99897,35.00,-7.24,-4.94
31491,2287,25904,141,99897,35.00,-7.25,-4.95
31513,2143,26416,137,99897,35.00,-7.29,-4.93
31535,2013,26416,137,99897,35.00,-7.26,-4.93
31557,1682,26416,121,99897,35.00,-7.28,-4.98
31579,1135,26416,117,99897,35.00,-7.22,-4.93
